[2025-07-20 15:31:25] ============================================================
[2025-07-20 15:31:25] INACTIVE PLAYER IMAGE CLEANUP
[2025-07-20 15:31:25] ============================================================
[2025-07-20 15:31:25] 
1. Scanning player images...
[2025-07-20 15:31:25] Found 0 images in american_football
[2025-07-20 15:31:25] Found 0 images in australian_football
[2025-07-20 15:31:25] Found 1395 images in baseball
[2025-07-20 15:31:25] Found 937 images in basketball
[2025-07-20 15:31:25] Found 22 images in darts
[2025-07-20 15:31:25] Found 0 images in golf
[2025-07-20 15:31:25] Found 1335 images in ice_hockey
[2025-07-20 15:31:25] Found 1960 images in mma
[2025-07-20 15:31:25] Found 23 images in motorsport
[2025-07-20 15:31:25] Found 6419 images in soccer
[2025-07-20 15:31:25] Found 45 images in tennis
[2025-07-20 15:31:25] 
2. Processing each sport...
[2025-07-20 15:31:25] 
==================================================
[2025-07-20 15:31:25] CLEANING SPORT: baseball
[2025-07-20 15:31:25] ==================================================
[2025-07-20 15:31:25] ⚠️  BASEBALL player data not available in API-Sports
[2025-07-20 15:31:55] 🗑️  Deleted: benjamin_pavard.png (benjamin_pavard)
[2025-07-20 15:31:55] 🗑️  Deleted: carlos_neves.png (carlos_neves)
[2025-07-20 15:31:55] 🗑️  Deleted: davide_frattesi.png (davide_frattesi)
[2025-07-20 15:31:55] 🗑️  Deleted: denzel_dumfries.png (denzel_dumfries)
[2025-07-20 15:31:55] 🗑️  Deleted: eddie_salcedo.png (eddie_salcedo)
[2025-07-20 15:31:55] 🗑️  Deleted: federico_dimarco.png (federico_dimarco)
[2025-07-20 15:31:55] 🗑️  Deleted: francesco_acerbi.png (francesco_acerbi)
[2025-07-20 15:31:55] 🗑️  Deleted: hakan_çalhanoğlu.png (hakan_çalhanoğlu)
[2025-07-20 15:31:55] 🗑️  Deleted: henrikh_mkhitaryan.png (henrikh_mkhitaryan)
[2025-07-20 15:31:55] 🗑️  Deleted: joaquín_correa.png (joaquín_correa)
[2025-07-20 15:31:55] 🗑️  Deleted: josep_martínez.png (josep_martínez)
[2025-07-20 15:31:55] 🗑️  Deleted: kristjan_asllani.png (kristjan_asllani)
[2025-07-20 15:31:55] 🗑️  Deleted: lautaro_martínez.png (lautaro_martínez)
[2025-07-20 15:31:55] 🗑️  Deleted: marcus_thuram.png (marcus_thuram)
[2025-07-20 15:31:55] 🗑️  Deleted: marko_arnautovic.png (marko_arnautovic)
[2025-07-20 15:31:55] 🗑️  Deleted: matteo_darmian.png (matteo_darmian)
[2025-07-20 15:31:55] 🗑️  Deleted: mehdi_taremi.png (mehdi_taremi)
[2025-07-20 15:31:55] 🗑️  Deleted: nicola_zalewski.png (nicola_zalewski)
[2025-07-20 15:31:55] 🗑️  Deleted: nicolo_barella.png (nicolo_barella)
[2025-07-20 15:31:55] 🗑️  Deleted: piotr_zieliński.png (piotr_zieliński)
[2025-07-20 15:31:55] 🗑️  Deleted: raffaele_di_gennaro.png (raffaele_di_gennaro)
[2025-07-20 15:31:55] 🗑️  Deleted: stefan_de_vrij.png (stefan_de_vrij)
[2025-07-20 15:31:55] 🗑️  Deleted: yann_bisseck.png (yann_bisseck)
[2025-07-20 15:31:55] 🗑️  Deleted: yann_sommer.png (yann_sommer)
[2025-07-20 15:31:55] 🗑️  Deleted: alex_palmer.png (alex_palmer)
[2025-07-20 15:31:55] 🗑️  Deleted: arijanet_murić.png (arijanet_murić)
[2025-07-20 15:31:55] 🗑️  Deleted: axel_tuanzebe.png (axel_tuanzebe)
[2025-07-20 15:31:55] 🗑️  Deleted: a_tuanzebe.png (a_tuanzebe)
[2025-07-20 15:31:55] 🗑️  Deleted: ben_godfrey.png (ben_godfrey)
[2025-07-20 15:31:55] 🗑️  Deleted: ben_johnson.png (ben_johnson)
[2025-07-20 15:31:55] 🗑️  Deleted: b_godfrey.png (b_godfrey)
[2025-07-20 15:31:55] 🗑️  Deleted: b_williams.png (b_williams)
[2025-07-20 15:31:55] 🗑️  Deleted: cameron_burgess.png (cameron_burgess)
[2025-07-20 15:31:55] 🗑️  Deleted: chiedozie_ogbene.png (chiedozie_ogbene)
[2025-07-20 15:31:55] 🗑️  Deleted: christian_walton.png (christian_walton)
[2025-07-20 15:31:55] 🗑️  Deleted: cieran_slicker.png (cieran_slicker)
[2025-07-20 15:31:55] 🗑️  Deleted: conor_chaplin.png (conor_chaplin)
[2025-07-20 15:31:55] 🗑️  Deleted: conor_townsend.png (conor_townsend)
[2025-07-20 15:31:55] 🗑️  Deleted: c_ndaba.png (c_ndaba)
[2025-07-20 15:31:55] 🗑️  Deleted: c_stewart.png (c_stewart)
[2025-07-20 15:31:55] 🗑️  Deleted: dara_o'shea.png (dara_o'shea)
[2025-07-20 15:31:55] 🗑️  Deleted: d_ball.png (d_ball)
[2025-07-20 15:31:55] 🗑️  Deleted: f_ladapo.png (f_ladapo)
[2025-07-20 15:31:55] 🗑️  Deleted: george_hirst.png (george_hirst)
[2025-07-20 15:31:55] 🗑️  Deleted: gerrard_buabo.png (gerrard_buabo)
[2025-07-20 15:31:55] 🗑️  Deleted: g_buabo.png (g_buabo)
[2025-07-20 15:31:55] 🗑️  Deleted: g_yahyai.png (g_yahyai)
[2025-07-20 15:31:55] 🗑️  Deleted: i_el_mizouni.png (i_el_mizouni)
[2025-07-20 15:31:55] 🗑️  Deleted: jack_clarke.png (jack_clarke)
[2025-07-20 15:31:55] 🗑️  Deleted: jack_taylor.png (jack_taylor)
[2025-07-20 15:31:55] 🗑️  Deleted: jacob_greaves.png (jacob_greaves)
[2025-07-20 15:31:55] 🗑️  Deleted: jaden_philogene-bidace.png (jaden_philogene-bidace)
[2025-07-20 15:31:55] 🗑️  Deleted: jens-lys_cajuste.png (jens-lys_cajuste)
[2025-07-20 15:31:55] 🗑️  Deleted: julio_enciso.png (julio_enciso)
[2025-07-20 15:31:55] 🗑️  Deleted: j_cajuste.png (j_cajuste)
[2025-07-20 15:31:55] 🗑️  Deleted: j_donacien.png (j_donacien)
[2025-07-20 15:31:55] 🗑️  Deleted: j_enciso.png (j_enciso)
[2025-07-20 15:31:55] 🗑️  Deleted: kalvin_phillips.png (kalvin_phillips)
[2025-07-20 15:31:55] 🗑️  Deleted: kieran_mckenna.png (kieran_mckenna)
[2025-07-20 15:31:55] 🗑️  Deleted: k_jackson.png (k_jackson)
[2025-07-20 15:31:55] 🗑️  Deleted: leif_davis.png (leif_davis)
[2025-07-20 15:31:55] 🗑️  Deleted: liam_delap.png (liam_delap)
[2025-07-20 15:31:55] 🗑️  Deleted: luke_woolfenden.png (luke_woolfenden)
[2025-07-20 15:31:55] 🗑️  Deleted: massimo_luongo.png (massimo_luongo)
[2025-07-20 15:31:55] 🗑️  Deleted: m_harness.png (m_harness)
[2025-07-20 15:31:55] 🗑️  Deleted: m_luongo.png (m_luongo)
[2025-07-20 15:31:55] 🗑️  Deleted: nathan_broadhead.png (nathan_broadhead)
[2025-07-20 15:31:55] 🗑️  Deleted: omari_hutchinson.png (omari_hutchinson)
[2025-07-20 15:31:55] 🗑️  Deleted: r_carr.png (r_carr)
[2025-07-20 15:31:55] 🗑️  Deleted: sammie_szmodics.png (sammie_szmodics)
[2025-07-20 15:31:55] 🗑️  Deleted: sam_morsy.png (sam_morsy)
[2025-07-20 15:31:55] 🗑️  Deleted: s_aluko.png (s_aluko)
[2025-07-20 15:31:55] 🗑️  Deleted: v_hladký.png (v_hladký)
[2025-07-20 15:31:55] 🗑️  Deleted: wes_burns.png (wes_burns)
[2025-07-20 15:31:55] 🗑️  Deleted: woody_scott_williamson_andrews.png (woody_scott_williamson_andrews)
[2025-07-20 15:31:55] 🗑️  Deleted: a_nguiamba.png (a_nguiamba)
[2025-07-20 15:31:55] 🗑️  Deleted: b_bayer.png (b_bayer)
[2025-07-20 15:31:55] 🗑️  Deleted: b_krasiewicz.png (b_krasiewicz)
[2025-07-20 15:31:55] 🗑️  Deleted: b_nastić.png (b_nastić)
[2025-07-20 15:31:55] 🗑️  Deleted: b_wdowik.png (b_wdowik)
[2025-07-20 15:31:55] 🗑️  Deleted: d_wojdakowski.png (d_wojdakowski)
[2025-07-20 15:31:55] 🗑️  Deleted: f_wolski.png (f_wolski)
[2025-07-20 15:31:55] 🗑️  Deleted: josé_naranjo.png (josé_naranjo)
[2025-07-20 15:31:55] 🗑️  Deleted: j_haliti.png (j_haliti)
[2025-07-20 15:31:55] 🗑️  Deleted: k_caliskaner.png (k_caliskaner)
[2025-07-20 15:31:55] 🗑️  Deleted: k_tabiś.png (k_tabiś)
[2025-07-20 15:31:55] 🗑️  Deleted: k_toporkiewicz.png (k_toporkiewicz)
[2025-07-20 15:31:55] 🗑️  Deleted: m_ozga.png (m_ozga)
[2025-07-20 15:31:55] 🗑️  Deleted: m_surzyn.png (m_surzyn)
[2025-07-20 15:31:55] 🗑️  Deleted: o_lipinski.png (o_lipinski)
[2025-07-20 15:31:55] 🗑️  Deleted: o_wojciechowski.png (o_wojciechowski)
[2025-07-20 15:31:55] 🗑️  Deleted: p_olszewski.png (p_olszewski)
[2025-07-20 15:31:55] 🗑️  Deleted: t_kupisz.png (t_kupisz)
[2025-07-20 15:31:55] 🗑️  Deleted: vinícius_matheus.png (vinícius_matheus)
[2025-07-20 15:31:55] 🗑️  Deleted: z_alomerović.png (z_alomerović)
[2025-07-20 15:31:55] 🗑️  Deleted: alex_sandro.png (alex_sandro)
[2025-07-20 15:31:55] 🗑️  Deleted: andrea_cambiaso.png (andrea_cambiaso)
[2025-07-20 15:31:55] 🗑️  Deleted: arkadiusz_milik.png (arkadiusz_milik)
[2025-07-20 15:31:55] 🗑️  Deleted: a_montero.png (a_montero)
[2025-07-20 15:31:55] 🗑️  Deleted: a_pietrelli.png (a_pietrelli)
[2025-07-20 15:31:55] 🗑️  Deleted: a_sersanti.png (a_sersanti)
[2025-07-20 15:31:55] 🗑️  Deleted: bremer.png (bremer)
[2025-07-20 15:31:55] 🗑️  Deleted: carlo_pinsoglio.png (carlo_pinsoglio)
[2025-07-20 15:31:55] 🗑️  Deleted: douglas_luiz.png (douglas_luiz)
[2025-07-20 15:31:55] 🗑️  Deleted: dušan_vlahović.png (dušan_vlahović)
[2025-07-20 15:31:55] 🗑️  Deleted: facundo_gonzales.png (facundo_gonzales)
[2025-07-20 15:31:55] 🗑️  Deleted: facundo_gonzález.png (facundo_gonzález)
[2025-07-20 15:31:55] 🗑️  Deleted: federico_gatti.png (federico_gatti)
[2025-07-20 15:31:55] 🗑️  Deleted: francisco_conceição.png (francisco_conceição)
[2025-07-20 15:31:55] 🗑️  Deleted: f_pagnucco.png (f_pagnucco)
[2025-07-20 15:31:55] 🗑️  Deleted: g_frabotta.png (g_frabotta)
[2025-07-20 15:31:55] 🗑️  Deleted: h_nicolussi.png (h_nicolussi)
[2025-07-20 15:31:55] 🗑️  Deleted: juan_cabal.png (juan_cabal)
[2025-07-20 15:31:55] 🗑️  Deleted: kenan_yıldız.png (kenan_yıldız)
[2025-07-20 15:31:55] 🗑️  Deleted: khéphren_thuram-ulien.png (khéphren_thuram-ulien)
[2025-07-20 15:31:55] 🗑️  Deleted: lloyd_kelly.png (lloyd_kelly)
[2025-07-20 15:31:55] 🗑️  Deleted: l_comenencia.png (l_comenencia)
[2025-07-20 15:31:55] 🗑️  Deleted: l_hasa.png (l_hasa)
[2025-07-20 15:31:55] 🗑️  Deleted: manuel_locatelli.png (manuel_locatelli)
[2025-07-20 15:31:55] 🗑️  Deleted: mattia_perin.png (mattia_perin)
[2025-07-20 15:31:55] 🗑️  Deleted: michele_gregorio.png (michele_gregorio)
[2025-07-20 15:31:55] 🗑️  Deleted: m_aké.png (m_aké)
[2025-07-20 15:31:55] 🗑️  Deleted: m_compagnon.png (m_compagnon)
[2025-07-20 15:31:55] 🗑️  Deleted: m_de_sciglio.png (m_de_sciglio)
[2025-07-20 15:31:55] 🗑️  Deleted: m_kean.png (m_kean)
[2025-07-20 15:31:55] 🗑️  Deleted: m_olivieri.png (m_olivieri)
[2025-07-20 15:31:55] 🗑️  Deleted: nicolás_gonzález.png (nicolás_gonzález)
[2025-07-20 15:31:55] 🗑️  Deleted: n_rizzo.png (n_rizzo)
[2025-07-20 15:31:55] 🗑️  Deleted: n_sekulov.png (n_sekulov)
[2025-07-20 15:31:55] 🗑️  Deleted: paul_pogba.png (paul_pogba)
[2025-07-20 15:31:55] 🗑️  Deleted: pierre_kalulu.png (pierre_kalulu)
[2025-07-20 15:31:55] 🗑️  Deleted: p_pogba.png (p_pogba)
[2025-07-20 15:31:55] 🗑️  Deleted: randal_kolo_muani.png (randal_kolo_muani)
[2025-07-20 15:31:55] 🗑️  Deleted: renato_veiga.png (renato_veiga)
[2025-07-20 15:31:55] 🗑️  Deleted: samuel_mbangula.png (samuel_mbangula)
[2025-07-20 15:31:55] 🗑️  Deleted: s_gori.png (s_gori)
[2025-07-20 15:31:55] 🗑️  Deleted: teun_koopmeiners.png (teun_koopmeiners)
[2025-07-20 15:31:55] 🗑️  Deleted: thiago_motta.png (thiago_motta)
[2025-07-20 15:31:55] 🗑️  Deleted: timothy_weah.png (timothy_weah)
[2025-07-20 15:31:55] 🗑️  Deleted: t_barbieri.png (t_barbieri)
[2025-07-20 15:31:55] 🗑️  Deleted: t_muharemović.png (t_muharemović)
[2025-07-20 15:31:55] 🗑️  Deleted: weston_mckennie.png (weston_mckennie)
[2025-07-20 15:31:55] 🗑️  Deleted: a_berntsson.png (a_berntsson)
[2025-07-20 15:31:55] 🗑️  Deleted: a_ejupi.png (a_ejupi)
[2025-07-20 15:31:55] 🗑️  Deleted: c_yamberé.png (c_yamberé)
[2025-07-20 15:31:55] 🗑️  Deleted: g_gibson.png (g_gibson)
[2025-07-20 15:31:55] 🗑️  Deleted: g_túri.png (g_túri)
[2025-07-20 15:31:55] 🗑️  Deleted: h_matras.png (h_matras)
[2025-07-20 15:31:55] 🗑️  Deleted: j_johansson.png (j_johansson)
[2025-07-20 15:31:55] 🗑️  Deleted: j_williams.png (j_williams)
[2025-07-20 15:31:55] 🗑️  Deleted: k_ødemarksbakken.png (k_ødemarksbakken)
[2025-07-20 15:31:55] 🗑️  Deleted: l_kassi.png (l_kassi)
[2025-07-20 15:31:55] 🗑️  Deleted: m_pettersen.png (m_pettersen)
[2025-07-20 15:31:55] 🗑️  Deleted: o_hansen.png (o_hansen)
[2025-07-20 15:31:55] 🗑️  Deleted: o_poulsen.png (o_poulsen)
[2025-07-20 15:31:55] 🗑️  Deleted: p_da_silva.png (p_da_silva)
[2025-07-20 15:31:55] 🗑️  Deleted: r_hentze.png (r_hentze)
[2025-07-20 15:31:55] 🗑️  Deleted: s_gussiås.png (s_gussiås)
[2025-07-20 15:31:55] 🗑️  Deleted: s_johannessen.png (s_johannessen)
[2025-07-20 15:31:55] 🗑️  Deleted: s_kalsø.png (s_kalsø)
[2025-07-20 15:31:55] 🗑️  Deleted: t_á_logv.png (t_á_logv)
[2025-07-20 15:31:55] 🗑️  Deleted: v_forren.png (v_forren)
[2025-07-20 15:31:55] 🗑️  Deleted: carlos_garcés.png (carlos_garcés)
[2025-07-20 15:31:55] 🗑️  Deleted: daniel_aguirre.png (daniel_aguirre)
[2025-07-20 15:31:55] 🗑️  Deleted: dejan_joveljić.png (dejan_joveljić)
[2025-07-20 15:31:55] 🗑️  Deleted: diego_fagúndez.png (diego_fagúndez)
[2025-07-20 15:31:55] 🗑️  Deleted: edwin_cerrillo.png (edwin_cerrillo)
[2025-07-20 15:31:55] 🗑️  Deleted: gabriel_pec.png (gabriel_pec)
[2025-07-20 15:31:55] 🗑️  Deleted: gastón_brugman.png (gastón_brugman)
[2025-07-20 15:31:55] 🗑️  Deleted: gino_vivi_quesada.png (gino_vivi_quesada)
[2025-07-20 15:31:55] 🗑️  Deleted: greg_vanney.png (greg_vanney)
[2025-07-20 15:31:55] 🗑️  Deleted: jalen_neal.png (jalen_neal)
[2025-07-20 15:31:55] 🗑️  Deleted: john_mccarthy.png (john_mccarthy)
[2025-07-20 15:31:55] 🗑️  Deleted: john_nelson.png (john_nelson)
[2025-07-20 15:31:55] 🗑️  Deleted: jonathan_pérez.png (jonathan_pérez)
[2025-07-20 15:31:55] 🗑️  Deleted: joseph_paintsil.png (joseph_paintsil)
[2025-07-20 15:31:55] 🗑️  Deleted: julián_aude.png (julián_aude)
[2025-07-20 15:31:55] 🗑️  Deleted: marco_reus.png (marco_reus)
[2025-07-20 15:31:55] 🗑️  Deleted: marcus_ferkranus.png (marcus_ferkranus)
[2025-07-20 15:31:55] 🗑️  Deleted: martín_cáceres.png (martín_cáceres)
[2025-07-20 15:31:55] 🗑️  Deleted: mauricio_aimar_cuevas.png (mauricio_aimar_cuevas)
[2025-07-20 15:31:55] 🗑️  Deleted: maya_yoshida.png (maya_yoshida)
[2025-07-20 15:31:55] 🗑️  Deleted: miguel_berry.png (miguel_berry)
[2025-07-20 15:31:55] 🗑️  Deleted: miki_yamane.png (miki_yamane)
[2025-07-20 15:31:55] 🗑️  Deleted: riqui_puig.png (riqui_puig)
[2025-07-20 15:31:55] 🗑️  Deleted: a_ajala.png (a_ajala)
[2025-07-20 15:31:55] 🗑️  Deleted: a_mcadams.png (a_mcadams)
[2025-07-20 15:31:55] 🗑️  Deleted: a_omar.png (a_omar)
[2025-07-20 15:31:55] 🗑️  Deleted: a_ryan.png (a_ryan)
[2025-07-20 15:31:55] 🗑️  Deleted: b_altintop.png (b_altintop)
[2025-07-20 15:31:55] 🗑️  Deleted: b_magee.png (b_magee)
[2025-07-20 15:31:55] 🗑️  Deleted: c_donnelly.png (c_donnelly)
[2025-07-20 15:31:55] 🗑️  Deleted: c_smith.png (c_smith)
[2025-07-20 15:31:55] 🗑️  Deleted: d_collett.png (d_collett)
[2025-07-20 15:31:55] 🗑️  Deleted: e_simpson.png (e_simpson)
[2025-07-20 15:31:55] 🗑️  Deleted: g_marsh.png (g_marsh)
[2025-07-20 15:31:55] 🗑️  Deleted: h_panayiotou.png (h_panayiotou)
[2025-07-20 15:31:55] 🗑️  Deleted: j_hastings.png (j_hastings)
[2025-07-20 15:31:55] 🗑️  Deleted: j_thomson.png (j_thomson)
[2025-07-20 15:31:55] 🗑️  Deleted: l_graham.png (l_graham)
[2025-07-20 15:31:55] 🗑️  Deleted: l_ives.png (l_ives)
[2025-07-20 15:31:55] 🗑️  Deleted: m_glynn.png (m_glynn)
[2025-07-20 15:31:55] 🗑️  Deleted: m_lusty.png (m_lusty)
[2025-07-20 15:31:55] 🗑️  Deleted: r_brown.png (r_brown)
[2025-07-20 15:31:55] 🗑️  Deleted: s_todd.png (s_todd)
[2025-07-20 15:31:55] 🗑️  Deleted: aaron_escandell.png (aaron_escandell)
[2025-07-20 15:31:55] 🗑️  Deleted: adnan_januzaj.png (adnan_januzaj)
[2025-07-20 15:31:55] 🗑️  Deleted: alberto_moleiro.png (alberto_moleiro)
[2025-07-20 15:31:55] 🗑️  Deleted: ale_garcía.png (ale_garcía)
[2025-07-20 15:31:55] 🗑️  Deleted: ale_palanca.png (ale_palanca)
[2025-07-20 15:31:55] 🗑️  Deleted: andy_pelmard.png (andy_pelmard)
[2025-07-20 15:31:55] 🗑️  Deleted: a_pelmard.png (a_pelmard)
[2025-07-20 15:31:55] 🗑️  Deleted: benito.png (benito)
[2025-07-20 15:31:55] 🗑️  Deleted: diego_martínez.png (diego_martínez)
[2025-07-20 15:31:55] 🗑️  Deleted: dinko_horkaš.png (dinko_horkaš)
[2025-07-20 15:31:55] 🗑️  Deleted: dário_essugo.png (dário_essugo)
[2025-07-20 15:31:55] 🗑️  Deleted: enrique_clemente.png (enrique_clemente)
[2025-07-20 15:31:55] 🗑️  Deleted: enzo_loiodice.png (enzo_loiodice)
[2025-07-20 15:31:55] 🗑️  Deleted: eric_curbelo.png (eric_curbelo)
[2025-07-20 15:31:55] 🗑️  Deleted: fabio_gonzález.png (fabio_gonzález)
[2025-07-20 15:31:55] 🗑️  Deleted: fábio_silva.png (fábio_silva)
[2025-07-20 15:31:55] 🗑️  Deleted: gabriel_palmero.png (gabriel_palmero)
[2025-07-20 15:31:55] 🗑️  Deleted: iván_cédric.png (iván_cédric)
[2025-07-20 15:31:55] 🗑️  Deleted: iván_gil.png (iván_gil)
[2025-07-20 15:31:55] 🗑️  Deleted: jaime_mata.png (jaime_mata)
[2025-07-20 15:31:55] 🗑️  Deleted: jasper_cillessen.png (jasper_cillessen)
[2025-07-20 15:31:55] 🗑️  Deleted: javi_muñoz.png (javi_muñoz)
[2025-07-20 15:31:55] 🗑️  Deleted: josé_campaña.png (josé_campaña)
[2025-07-20 15:31:55] 🗑️  Deleted: j_araujo.png (j_araujo)
[2025-07-20 15:31:55] 🗑️  Deleted: j_cillessen.png (j_cillessen)
[2025-07-20 15:31:55] 🗑️  Deleted: kirian_rodríguez.png (kirian_rodríguez)
[2025-07-20 15:31:55] 🗑️  Deleted: manu_fuster.png (manu_fuster)
[2025-07-20 15:31:55] 🗑️  Deleted: marc_cardona.png (marc_cardona)
[2025-07-20 15:31:55] 🗑️  Deleted: marvin_park.png (marvin_park)
[2025-07-20 15:31:55] 🗑️  Deleted: mika_mármol.png (mika_mármol)
[2025-07-20 15:31:55] 🗑️  Deleted: m_el_haddadi.png (m_el_haddadi)
[2025-07-20 15:31:55] 🗑️  Deleted: m_perrone.png (m_perrone)
[2025-07-20 15:31:55] 🗑️  Deleted: oli_mcburnie.png (oli_mcburnie)
[2025-07-20 15:31:55] 🗑️  Deleted: o_mcburnie.png (o_mcburnie)
[2025-07-20 15:31:55] 🗑️  Deleted: pejiño.png (pejiño)
[2025-07-20 15:31:55] 🗑️  Deleted: sandro.png (sandro)
[2025-07-20 15:31:55] 🗑️  Deleted: scott_mckenna.png (scott_mckenna)
[2025-07-20 15:31:55] 🗑️  Deleted: sergi_cardona.png (sergi_cardona)
[2025-07-20 15:31:55] 🗑️  Deleted: stefan_bajčetić.png (stefan_bajčetić)
[2025-07-20 15:31:55] 🗑️  Deleted: s_mckenna.png (s_mckenna)
[2025-07-20 15:31:55] 🗑️  Deleted: viti.png (viti)
[2025-07-20 15:31:55] 🗑️  Deleted: yadam.png (yadam)
[2025-07-20 15:31:55] 🗑️  Deleted: álex_muñoz.png (álex_muñoz)
[2025-07-20 15:31:55] 🗑️  Deleted: álex_suárez.png (álex_suárez)
[2025-07-20 15:31:55] 🗑️  Deleted: álvaro_valles.png (álvaro_valles)
[2025-07-20 15:31:55] 🗑️  Deleted: adam_marusic.png (adam_marusic)
[2025-07-20 15:31:55] 🗑️  Deleted: alessio_romagnoli.png (alessio_romagnoli)
[2025-07-20 15:31:55] 🗑️  Deleted: andré_anderson.png (andré_anderson)
[2025-07-20 15:31:55] 🗑️  Deleted: a_milani.png (a_milani)
[2025-07-20 15:31:55] 🗑️  Deleted: boulaye_dia.png (boulaye_dia)
[2025-07-20 15:31:55] 🗑️  Deleted: b_dia.png (b_dia)
[2025-07-20 15:31:55] 🗑️  Deleted: christos_mandas.png (christos_mandas)
[2025-07-20 15:31:55] 🗑️  Deleted: c_immobile.png (c_immobile)
[2025-07-20 15:31:55] 🗑️  Deleted: c_lombardi.png (c_lombardi)
[2025-07-20 15:31:55] 🗑️  Deleted: diego_gonzales.png (diego_gonzales)
[2025-07-20 15:31:55] 🗑️  Deleted: d_gonzález.png (d_gonzález)
[2025-07-20 15:31:55] 🗑️  Deleted: elseid_hysaj.png (elseid_hysaj)
[2025-07-20 15:31:55] 🗑️  Deleted: filipe_bordon.png (filipe_bordon)
[2025-07-20 15:31:55] 🗑️  Deleted: fisayo_dele-bashiru.png (fisayo_dele-bashiru)
[2025-07-20 15:31:55] 🗑️  Deleted: f_serra.png (f_serra)
[2025-07-20 15:31:55] 🗑️  Deleted: gustav_isaksen.png (gustav_isaksen)
[2025-07-20 15:31:55] 🗑️  Deleted: g_isaksen.png (g_isaksen)
[2025-07-20 15:31:55] 🗑️  Deleted: ivan_provedel.png (ivan_provedel)
[2025-07-20 15:31:55] 🗑️  Deleted: luca_pellegrini.png (luca_pellegrini)
[2025-07-20 15:31:55] 🗑️  Deleted: l_tchaouna.png (l_tchaouna)
[2025-07-20 15:31:55] 🗑️  Deleted: mahamadou_balde.png (mahamadou_balde)
[2025-07-20 15:31:55] 🗑️  Deleted: manuel_lazzari.png (manuel_lazzari)
[2025-07-20 15:31:55] 🗑️  Deleted: marco_baroni.png (marco_baroni)
[2025-07-20 15:31:55] 🗑️  Deleted: mario_gila.png (mario_gila)
[2025-07-20 15:31:55] 🗑️  Deleted: matias_vecino.png (matias_vecino)
[2025-07-20 15:31:55] 🗑️  Deleted: matteo_guendouzi.png (matteo_guendouzi)
[2025-07-20 15:31:55] 🗑️  Deleted: mattia_zaccagni.png (mattia_zaccagni)
[2025-07-20 15:31:55] 🗑️  Deleted: m_bertini.png (m_bertini)
[2025-07-20 15:31:55] 🗑️  Deleted: m_cancellieri.png (m_cancellieri)
[2025-07-20 15:31:55] 🗑️  Deleted: m_nazzaro.png (m_nazzaro)
[2025-07-20 15:31:55] 🗑️  Deleted: m_zazza.png (m_zazza)
[2025-07-20 15:31:55] 🗑️  Deleted: nicolò_rovella.png (nicolò_rovella)
[2025-07-20 15:31:55] 🗑️  Deleted: nuno_tavares.png (nuno_tavares)
[2025-07-20 15:31:55] 🗑️  Deleted: patric.png (patric)
[2025-07-20 15:31:55] 🗑️  Deleted: pedro.png (pedro)
[2025-07-20 15:31:55] 🗑️  Deleted: reda_belahyane.png (reda_belahyane)
[2025-07-20 15:31:55] 🗑️  Deleted: samuel_gigot.png (samuel_gigot)
[2025-07-20 15:31:55] 🗑️  Deleted: s_fernandes.png (s_fernandes)
[2025-07-20 15:31:55] 🗑️  Deleted: s_gigot.png (s_gigot)
[2025-07-20 15:31:55] 🗑️  Deleted: taty_castellanos.png (taty_castellanos)
[2025-07-20 15:31:55] 🗑️  Deleted: tijjani_noslin.png (tijjani_noslin)
[2025-07-20 15:31:55] 🗑️  Deleted: toma_bašić.png (toma_bašić)
[2025-07-20 15:31:55] 🗑️  Deleted: t_noslin.png (t_noslin)
[2025-07-20 15:31:55] 🗑️  Deleted: v_castellanos.png (v_castellanos)
[2025-07-20 15:31:55] 🗑️  Deleted: harbor_tarczynski-miller.png (harbor_tarczynski-miller)
[2025-07-20 15:31:55] 🗑️  Deleted: novak_mićović.png (novak_mićović)
[2025-07-20 15:31:55] 🗑️  Deleted: alessandro_tuia.png (alessandro_tuia)
[2025-07-20 15:31:55] 🗑️  Deleted: alexandru_borbei.png (alexandru_borbei)
[2025-07-20 15:31:55] 🗑️  Deleted: ante_rebic.png (ante_rebic)
[2025-07-20 15:31:55] 🗑️  Deleted: antonino_gallo.png (antonino_gallo)
[2025-07-20 15:31:55] 🗑️  Deleted: a_pelmard.png (a_pelmard)
[2025-07-20 15:31:55] 🗑️  Deleted: a_rebić.png (a_rebić)
[2025-07-20 15:31:55] 🗑️  Deleted: a_viola.png (a_viola)
[2025-07-20 15:31:55] 🗑️  Deleted: balthazar_pierret.png (balthazar_pierret)
[2025-07-20 15:31:55] 🗑️  Deleted: christian_früchtl.png (christian_früchtl)
[2025-07-20 15:31:55] 🗑️  Deleted: d_daka.png (d_daka)
[2025-07-20 15:31:55] 🗑️  Deleted: d_samek.png (d_samek)
[2025-07-20 15:31:55] 🗑️  Deleted: e_mommo.png (e_mommo)
[2025-07-20 15:31:55] 🗑️  Deleted: federico_baschirotto.png (federico_baschirotto)
[2025-07-20 15:31:55] 🗑️  Deleted: filip_marchwiński.png (filip_marchwiński)
[2025-07-20 15:31:55] 🗑️  Deleted: frédéric_guilbert.png (frédéric_guilbert)
[2025-07-20 15:31:55] 🗑️  Deleted: f_brancolini.png (f_brancolini)
[2025-07-20 15:31:55] 🗑️  Deleted: giacomo_faticanti.png (giacomo_faticanti)
